step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
24027;0;285583331;24027;5;24067;24069;8.91;0.33;57.32;3.38;40;0;0;39316.00;2
24027;0;285583332;24027;6;24068;24071;8.79;0.32;57.32;3.38;41;0;0;39317.00;3
24028;0;285583333;24028;7;24069;24072;8.38;0.30;57.32;3.38;41;0;0;39318.00;3
24028;0;285583334;24028;8;24071;24074;8.17;0.30;57.32;3.38;43;0;0;39319.00;3
24029;0;285583336;24029;8;24071;24074;8.03;0.29;57.32;3.38;42;0;0;39320.00;3
24029;0;285583337;24029;9;24072;24075;8.18;0.30;57.32;3.38;43;0;0;39321.00;3
24029;0;285583338;24029;10;24073;24075;8.26;0.30;57.32;3.38;44;0;0;39322.00;2
24029;0;285583340;24029;9;24073;24075;8.57;0.31;57.32;3.38;44;0;0;39323.00;2
24029;0;285583341;24029;12;24075;24078;8.69;0.32;57.32;3.38;46;0;0;39324.00;3
24029;0;285583342;24029;12;24076;24079;9.01;0.33;57.32;3.38;47;0;0;39325.00;3
24029;0;285583343;24029;10;24076;24079;9.54;0.35;57.32;3.38;47;0;0;39326.00;3
24029;0;285583343;24029;10;24076;24079;9.96;0.36;57.32;3.38;47;0;0;39327.00;3
24029;0;285583344;24029;11;24077;24079;10.04;0.37;57.32;3.38;48;0;0;39328.00;2
24029;0;285583345;24029;10;24077;24079;10.14;0.37;57.32;3.38;48;0;0;39329.00;2
24030;0;285583347;24030;11;24078;24081;9.73;0.35;57.32;3.38;48;0;0;39330.00;3
24032;0;285583348;24032;13;24079;24081;9.33;0.34;57.32;3.38;47;0;0;39331.00;2
24033;0;285583349;24033;13;24079;24081;9.22;0.34;57.32;3.38;46;0;0;39332.00;2
24033;0;285583350;24033;15;24080;24082;9.35;0.34;57.32;3.38;47;0;0;39333.00;2
24033;0;285583351;24033;14;24080;24082;9.66;0.35;57.32;3.38;47;0;0;39334.00;2
24034;0;285583352;24034;15;24080;24082;9.77;0.36;57.32;3.38;46;0;0;39335.00;2
24034;0;285583353;24034;12;24081;24082;9.99;0.37;57.32;3.38;47;0;0;39336.00;1
24034;0;285583354;24034;8;24082;24084;10.19;0.38;57.32;3.38;48;0;0;39337.00;2
24035;0;285583356;24035;3;24082;24084;10.08;0.37;57.32;3.38;47;0;0;39338.00;2
24037;0;285583357;24037;2;24083;24085;9.44;0.35;57.32;3.38;46;0;0;39339.00;2
24038;0;285583358;24038;4;24086;24087;8.91;0.33;57.32;3.38;48;0;0;39340.00;1
24039;0;285583360;24039;1;24086;24088;8.90;0.33;57.32;3.38;47;0;0;39341.00;2
24039;0;285583362;24039;1;24086;24090;9.20;0.34;57.32;3.38;47;0;0;39342.00;4
24040;0;285583363;24040;3;24088;24092;8.79;0.33;57.33;3.38;48;0;0;39343.00;4
24041;0;285583365;24041;3;24089;24092;8.49;0.32;57.33;3.38;48;0;0;39344.00;3
24041;0;285583367;24041;2;24089;24092;8.73;0.32;57.33;3.38;48;0;0;39345.00;3
24042;0;285583368;24042;2;24089;24092;8.80;0.33;57.33;3.38;47;0;0;39346.00;3
24043;0;285583370;24043;3;24090;24092;8.52;0.32;57.33;3.38;47;0;0;39347.00;2
24043;0;285583371;24043;4;24091;24092;8.69;0.33;57.33;3.38;48;0;0;39348.00;1
24044;0;285583372;24044;5;24092;24094;8.52;0.32;57.33;3.38;48;0;0;39349.00;2
24044;0;285583374;24044;5;24093;24096;8.86;0.34;57.33;3.38;49;0;0;39350.00;3
24044;0;285583375;24044;5;24094;24097;9.17;0.35;57.33;3.38;50;0;0;39351.00;3
24046;0;285583376;24046;5;24095;24097;9.08;0.34;57.33;3.38;49;0;0;39352.00;2
24048;0;285583378;24048;7;24097;24099;8.83;0.33;57.33;3.38;49;0;0;39353.00;2
24050;0;285583379;24050;5;24097;24100;8.99;0.34;57.33;3.38;47;0;0;39354.00;3
24054;0;285583382;24054;8;24099;24101;8.00;0.30;57.33;3.38;45;0;0;39355.00;2
24055;0;285583383;24055;7;24100;24102;8.25;0.31;57.33;3.38;45;0;0;39356.00;2
24055;0;285583385;24055;6;24100;24102;8.71;0.33;57.33;3.38;45;0;0;39357.00;2
24059;0;285583386;24059;7;24101;24103;8.61;0.33;57.33;3.38;42;0;0;39358.00;2
24060;0;285583388;24060;6;24101;24103;9.06;0.35;57.33;3.38;41;0;0;39359.00;2
24062;0;285583389;24062;8;24102;24106;9.05;0.34;57.33;3.38;40;0;0;39360.00;4
24063;0;285583390;24063;8;24103;24106;9.11;0.34;57.33;3.38;40;0;0;39361.00;3
24064;0;285583392;24064;7;24103;24106;9.38;0.36;57.33;3.38;39;0;0;39362.00;3
24065;0;285583393;24065;7;24103;24106;9.63;0.36;57.33;3.38;38;0;0;39363.00;3
24066;0;285583394;24066;9;24105;24108;9.25;0.35;57.33;3.38;39;0;0;39364.00;3
24067;0;285583395;24067;8;24106;24110;8.95;0.34;57.33;3.38;39;0;0;39365.00;4
24067;0;285583396;24067;8;24106;24111;9.12;0.34;57.33;3.38;39;0;0;39366.00;5
24067;0;285583397;24067;9;24107;24111;9.35;0.35;57.33;3.38;40;0;0;39367.00;4
24068;0;285583398;24068;9;24108;24111;9.31;0.34;57.32;3.38;40;0;0;39368.00;3
24068;0;285583399;24068;10;24109;24111;9.52;0.35;57.32;3.38;41;0;0;39369.00;2
24068;0;285583400;24068;9;24110;24111;9.81;0.36;57.32;3.38;42;0;0;39370.00;1
24070;0;285583401;24070;9;24111;24112;9.48;0.35;57.32;3.38;41;0;0;39371.00;1
24070;0;285583402;24070;8;24111;24112;9.93;0.36;57.32;3.38;41;0;0;39372.00;1
24071;0;285583404;24071;9;24111;24112;9.92;0.36;57.32;3.38;40;0;0;39373.00;1
24071;0;285583405;24071;7;24112;24112;10.03;0.37;57.32;3.38;41;0;0;39374.00;0
24073;0;285583406;24073;4;24114;24116;9.33;0.34;57.32;3.38;41;0;0;39375.00;2
24073;0;285583408;24073;1;24114;24116;9.57;0.35;57.32;3.38;41;0;0;39376.00;2
24073;0;285583409;24073;2;24115;24117;9.43;0.35;57.32;3.38;42;0;0;39377.00;2
24073;0;285583410;24073;3;24117;24119;9.26;0.34;57.32;3.38;44;0;0;39378.00;2
24073;0;285583412;24073;2;24117;24119;9.54;0.35;57.32;3.38;44;0;0;39379.00;2
24074;0;285583413;24074;5;24119;24120;9.02;0.33;57.32;3.38;45;0;0;39380.00;1
24076;0;285583414;24076;5;24120;24121;8.55;0.31;57.32;3.38;44;0;0;39381.00;1
24077;0;285583415;24077;4;24120;24121;8.52;0.31;57.32;3.38;43;0;0;39382.00;1
24078;0;285583417;24078;4;24120;24121;8.60;0.32;57.32;3.38;42;0;0;39383.00;1
24078;0;285583418;24078;4;24120;24121;9.13;0.34;57.32;3.38;42;0;0;39384.00;1
24078;0;285583419;24078;5;24121;24122;9.21;0.34;57.32;3.38;43;0;0;39385.00;1
24078;0;285583420;24078;4;24121;24122;9.60;0.35;57.32;3.38;43;0;0;39386.00;1
24078;0;285583421;24078;7;24123;24125;9.53;0.35;57.32;3.38;45;0;0;39387.00;2
24079;0;285583422;24079;7;24124;24125;9.60;0.35;57.32;3.38;45;0;0;39388.00;1
24080;0;285583424;24080;7;24124;24126;9.68;0.35;57.32;3.38;44;0;0;39389.00;2
24080;0;285583425;24080;8;24125;24126;9.71;0.36;57.32;3.38;45;0;0;39390.00;1
24080;0;285583425;24080;7;24125;24126;9.80;0.36;57.32;3.38;45;0;0;39391.00;1
24080;0;285583426;24080;9;24126;24127;9.78;0.36;57.32;3.38;46;0;0;39392.00;1
24080;0;285583428;24080;10;24127;24127;9.69;0.36;57.32;3.38;47;0;0;39393.00;0
24082;0;285583429;24082;9;24127;24127;9.37;0.34;57.32;3.38;45;0;0;39394.00;0
24083;0;285583431;24083;10;24127;24127;9.19;0.34;57.32;3.38;44;0;0;39395.00;0
24085;0;285583432;24085;13;24128;24129;8.79;0.32;57.32;3.38;43;0;0;39396.00;1
24085;0;285583433;24085;12;24128;24129;9.19;0.34;57.32;3.38;43;0;0;39397.00;1
24085;0;285583435;24085;14;24130;24132;9.16;0.33;57.32;3.38;45;0;0;39398.00;2
24085;0;285583436;24085;12;24130;24132;9.48;0.35;57.32;3.38;45;0;0;39399.00;2
24085;0;285583437;24085;12;24130;24135;9.65;0.35;57.32;3.38;45;0;0;39400.00;5
24086;0;285583438;24086;12;24130;24135;9.73;0.35;57.32;3.38;44;0;0;39401.00;5
24087;0;285583438;24087;10;24131;24135;9.74;0.35;57.32;3.38;44;0;0;39402.00;4
24087;0;285583439;24087;7;24132;24135;9.99;0.36;57.32;3.38;45;0;0;39403.00;3
24089;0;285583440;24089;5;24134;24136;9.41;0.34;57.32;3.38;45;0;0;39404.00;2
24090;0;285583441;24090;2;24134;24137;9.66;0.36;57.32;3.38;44;0;0;39405.00;3
24090;0;285583441;24090;1;24134;24137;9.98;0.37;57.32;3.38;44;0;0;39406.00;3
24092;0;285583442;24092;1;24135;24137;9.47;0.35;57.32;3.38;43;0;0;39407.00;2
24092;0;285583443;24092;2;24137;24138;9.29;0.34;57.32;3.38;45;0;0;39408.00;1
24093;0;285583444;24093;0;24137;24139;9.41;0.35;57.32;3.38;44;0;0;39409.00;2
24093;0;285583445;24093;1;24137;24139;9.61;0.36;57.32;3.38;44;0;0;39410.00;2
24093;0;285583446;24093;3;24139;24140;9.32;0.35;57.32;3.38;46;0;0;39411.00;1
24094;0;285583447;24094;3;24140;24142;8.94;0.33;57.32;3.38;46;0;0;39412.00;2
24094;0;285583448;24094;2;24140;24143;9.14;0.34;57.32;3.38;46;0;0;39413.00;3
24094;0;285583449;24094;2;24140;24143;9.28;0.35;57.32;3.38;46;0;0;39414.00;3
24094;0;285583450;24094;6;24142;24144;9.10;0.34;57.32;3.38;48;0;0;39415.00;2
24094;0;285583451;24094;4;24142;24145;9.36;0.35;57.32;3.38;48;0;0;39416.00;3
24095;0;285583451;24095;6;24143;24146;9.21;0.35;57.33;3.38;48;0;0;39417.00;3
24095;0;285583452;24095;5;24144;24148;9.49;0.36;57.33;3.38;49;0;0;39418.00;4
24096;0;285583453;24096;4;24144;24148;9.78;0.37;57.33;3.38;48;0;0;39419.00;4
24099;0;285583454;24099;7;24146;24151;9.54;0.36;57.33;3.38;47;0;0;39420.00;5
24103;0;285583455;24103;6;24147;24151;9.28;0.36;57.33;3.38;44;0;0;39421.00;4
24106;0;285583456;24106;7;24148;24152;9.02;0.34;57.33;3.38;42;0;0;39422.00;4
24108;0;285583457;24108;7;24149;24152;9.29;0.36;57.33;3.38;41;0;0;39423.00;3
24109;0;285583458;24109;6;24149;24152;9.52;0.37;57.33;3.38;40;0;0;39424.00;3
24113;0;285583459;24113;8;24151;24154;9.09;0.35;57.33;3.38;38;0;0;39425.00;3
24115;0;285583460;24115;7;24152;24154;8.90;0.34;57.33;3.38;37;0;0;39426.00;2
24115;0;285583461;24115;6;24152;24155;9.49;0.36;57.33;3.38;37;0;0;39427.00;3
24116;0;285583462;24116;6;24152;24155;9.91;0.37;57.33;3.38;36;0;0;39428.00;3
24118;0;285583463;24118;8;24154;24155;9.31;0.35;57.33;3.38;36;0;0;39429.00;1
24119;0;285583464;24119;6;24154;24155;9.69;0.36;57.32;3.38;35;0;0;39430.00;1
24120;0;285583465;24120;6;24154;24155;9.95;0.37;57.32;3.38;34;0;0;39431.00;1
24120;0;285583466;24120;7;24155;24156;10.09;0.37;57.32;3.38;35;0;0;39432.00;1
24120;0;285583467;24120;8;24157;24157;9.96;0.37;57.32;3.38;37;0;0;39433.00;0
24120;0;285583468;24120;6;24157;24157;10.51;0.39;57.32;3.38;37;0;0;39434.00;0
24120;0;285583468;24120;7;24158;24158;10.62;0.39;57.32;3.38;38;0;0;39435.00;0
24120;0;285583470;24120;7;24158;24159;11.11;0.41;57.32;3.38;38;0;0;39436.00;1
24120;0;285583471;24120;8;24159;24162;11.09;0.42;57.32;3.38;39;0;0;39437.00;3
24120;0;285583472;24120;8;24160;24162;10.89;0.41;57.32;3.38;40;0;0;39438.00;2
24120;0;285583473;24120;7;24160;24163;10.91;0.41;57.32;3.38;40;0;0;39439.00;3
24120;0;285583474;24120;4;24161;24163;10.64;0.40;57.32;3.38;41;0;0;39440.00;2
24121;0;285583474;24121;3;24162;24163;10.10;0.38;57.32;3.38;41;0;0;39441.00;1
24121;0;285583476;24121;3;24162;24163;10.08;0.37;57.32;3.38;41;0;0;39442.00;1
24124;0;285583476;24124;4;24163;24166;8.98;0.34;57.32;3.38;39;0;0;39443.00;3
24124;0;285583477;24124;5;24164;24168;9.15;0.34;57.32;3.38;40;0;0;39444.00;4
24124;0;285583478;24124;4;24164;24168;9.57;0.36;57.32;3.38;40;0;0;39445.00;4
24126;0;285583479;24126;5;24165;24168;8.89;0.33;57.32;3.38;39;0;0;39446.00;3
24127;0;285583480;24127;6;24166;24169;8.91;0.32;57.32;3.38;39;0;0;39447.00;3
24128;0;285583481;24128;7;24167;24169;8.72;0.32;57.32;3.38;39;0;0;39448.00;2
24129;0;285583482;24129;7;24167;24169;8.39;0.31;57.32;3.38;38;0;0;39449.00;2
24129;0;285583483;24129;7;24168;24170;8.41;0.31;57.32;3.38;39;0;0;39450.00;2
24130;0;285583484;24130;9;24169;24170;8.16;0.30;57.32;3.38;39;0;0;39451.00;1
24131;0;285583485;24131;9;24171;24171;7.68;0.28;57.32;3.38;40;0;0;39452.00;0
24132;0;285583486;24132;7;24171;24171;7.56;0.28;57.32;3.38;39;0;0;39453.00;0
24132;0;285583487;24132;8;24171;24172;7.87;0.29;57.32;3.38;39;0;0;39454.00;1
24132;0;285583487;24132;8;24171;24172;8.08;0.30;57.32;3.38;39;0;0;39455.00;1
24132;0;285583488;24132;10;24172;24173;8.16;0.30;57.32;3.38;40;0;0;39456.00;1
24132;0;285583490;24132;9;24172;24173;8.55;0.31;57.32;3.38;40;0;0;39457.00;1
24132;0;285583491;24132;10;24173;24175;8.66;0.32;57.32;3.38;41;0;0;39458.00;2
24134;0;285583493;24134;11;24174;24178;8.04;0.30;57.32;3.38;40;0;0;39459.00;4
24134;0;285583494;24134;10;24174;24178;8.36;0.31;57.32;3.38;40;0;0;39460.00;4
24135;0;285583494;24135;11;24176;24179;7.92;0.29;57.32;3.38;41;0;0;39461.00;3
24135;0;285583495;24135;9;24177;24179;8.11;0.30;57.32;3.38;42;0;0;39462.00;2
24135;0;285583496;24135;8;24177;24179;8.35;0.31;57.32;3.38;42;0;0;39463.00;2
24135;0;285583497;24135;8;24178;24179;8.41;0.31;57.32;3.38;43;0;0;39464.00;1
24135;0;285583498;24135;10;24179;24181;8.29;0.31;57.32;3.38;44;0;0;39465.00;2
24135;0;285583498;24135;8;24179;24181;8.40;0.31;57.32;3.38;44;0;0;39466.00;2
24135;0;285583499;24135;11;24180;24181;8.40;0.31;57.32;3.38;45;0;0;39467.00;1
24136;0;285583500;24136;7;24180;24181;8.34;0.30;57.32;3.38;44;0;0;39468.00;1
24138;0;285583500;24138;5;24180;24181;7.98;0.29;57.32;3.38;42;0;0;39469.00;1
24138;0;285583502;24138;4;24183;24183;8.02;0.29;57.32;3.38;45;0;0;39470.00;0
24138;0;285583503;24138;0;24183;24183;8.57;0.31;57.32;3.38;45;0;0;39471.00;0
24138;0;285583503;24138;0;24183;24183;9.29;0.34;57.32;3.38;45;0;0;39472.00;0
24139;0;285583504;24139;0;24183;24183;9.67;0.36;57.32;3.38;44;0;0;39473.00;0
24140;0;285583505;24140;0;24183;24183;9.98;0.37;57.32;3.38;43;0;0;39474.00;0
24140;0;285583506;24140;2;24185;24186;10.15;0.37;57.32;3.38;45;0;0;39475.00;1
24141;0;285583506;24141;0;24185;24186;10.33;0.38;57.32;3.38;44;0;0;39476.00;1
24141;0;285583507;24141;0;24185;24188;10.91;0.40;57.32;3.38;44;0;0;39477.00;3
24141;0;285583508;24141;3;24188;24190;10.58;0.39;57.32;3.38;47;0;0;39478.00;2
24142;0;285583509;24142;0;24188;24191;10.78;0.40;57.32;3.38;46;0;0;39479.00;3
24143;0;285583510;24143;1;24189;24193;10.61;0.39;57.32;3.38;46;0;0;39480.00;4
24143;0;285583511;24143;1;24190;24193;10.77;0.40;57.32;3.38;47;0;0;39481.00;3
24143;0;285583512;24143;1;24191;24194;10.99;0.41;57.32;3.38;48;0;0;39482.00;3
24144;0;285583512;24144;2;24192;24195;11.18;0.42;57.32;3.38;48;0;0;39483.00;3
24145;0;285583513;24145;3;24193;24195;11.06;0.41;57.33;3.38;48;0;0;39484.00;2
24145;0;285583514;24145;3;24194;24195;11.04;0.41;57.33;3.38;49;0;0;39485.00;1
24147;0;285583514;24147;2;24194;24195;10.85;0.41;57.33;3.38;47;0;0;39486.00;1
24150;0;285583515;24150;2;24194;24195;11.02;0.41;57.33;3.38;44;0;0;39487.00;1
24151;0;285583516;24151;4;24196;24197;10.72;0.40;57.33;3.38;45;0;0;39488.00;1
24153;0;285583517;24153;5;24198;24199;10.47;0.39;57.33;3.38;45;0;0;39489.00;1
24155;0;285583518;24155;4;24198;24200;10.44;0.39;57.33;3.38;43;0;0;39490.00;2
24158;0;285583519;24158;5;24199;24200;10.13;0.38;57.33;3.38;41;0;0;39491.00;1
24160;0;285583520;24160;4;24199;24200;10.06;0.38;57.33;3.38;39;0;0;39492.00;1
24162;0;285583521;24162;4;24199;24200;9.96;0.38;57.33;3.38;37;0;0;39493.00;1
24163;0;285583522;24163;6;24200;24201;10.04;0.38;57.33;3.38;37;0;0;39494.00;1
24165;0;285583524;24165;7;24201;24201;10.00;0.37;57.32;3.38;36;0;0;39495.00;0
24165;0;285583525;24165;7;24202;24202;10.29;0.38;57.32;3.38;37;0;0;39496.00;0
24166;0;285583525;24166;6;24202;24202;10.83;0.40;57.32;3.38;36;0;0;39497.00;0
24168;0;285583526;24168;6;24202;24202;10.62;0.40;57.32;3.38;34;0;0;39498.00;0
24169;0;285583527;24169;7;24203;24204;10.32;0.39;57.32;3.38;34;0;0;39499.00;1
24170;0;285583528;24170;7;24203;24205;10.68;0.40;57.32;3.38;33;0;0;39500.00;2
24170;0;285583530;24170;8;24204;24205;10.83;0.41;57.32;3.38;34;0;0;39501.00;1
24171;0;285583531;24171;8;24205;24206;10.93;0.41;57.32;3.38;34;0;0;39502.00;1
24171;0;285583532;24171;7;24205;24206;11.37;0.43;57.32;3.38;34;0;0;39503.00;1
24172;0;285583533;24172;9;24207;24207;10.82;0.40;57.32;3.38;35;0;0;39504.00;0
24172;0;285583534;24172;7;24207;24207;10.96;0.40;57.32;3.38;35;0;0;39505.00;0
24173;0;285583535;24173;4;24208;24210;10.45;0.38;57.32;3.38;35;0;0;39506.00;2
24173;0;285583536;24173;2;24210;24211;9.95;0.36;57.32;3.38;37;0;0;39507.00;1
24173;0;285583537;24173;1;24210;24212;9.95;0.37;57.32;3.38;37;0;0;39508.00;2
24174;0;285583538;24174;2;24210;24212;9.71;0.36;57.32;3.38;36;0;0;39509.00;2
24175;0;285583539;24175;2;24210;24214;9.69;0.36;57.32;3.38;35;0;0;39510.00;4
24175;0;285583540;24175;5;24212;24214;9.39;0.35;57.32;3.38;37;0;0;39511.00;2
24176;0;285583541;24176;4;24212;24214;9.14;0.34;57.32;3.38;36;0;0;39512.00;2
24178;0;285583542;24178;5;24213;24215;8.48;0.32;57.32;3.38;35;0;0;39513.00;2
24179;0;285583542;24179;6;24214;24215;8.17;0.30;57.32;3.38;35;0;0;39514.00;1
24179;0;285583543;24179;5;24214;24215;8.67;0.32;57.32;3.38;35;0;0;39515.00;1
24179;0;285583544;24179;5;24214;24215;8.97;0.33;57.32;3.38;35;0;0;39516.00;1
24180;0;285583544;24180;8;24216;24216;8.49;0.31;57.32;3.38;36;0;0;39517.00;0
24181;0;285583545;24181;6;24216;24216;8.39;0.31;57.32;3.38;35;0;0;39518.00;0
24181;0;285583546;24181;6;24216;24218;8.81;0.32;57.32;3.38;35;0;0;39519.00;2
24181;0;285583547;24181;8;24218;24218;8.61;0.32;57.32;3.38;37;0;0;39520.00;0
24182;0;285583548;24182;7;24218;24218;8.59;0.31;57.32;3.38;36;0;0;39521.00;0
24182;0;285583548;24182;9;24219;24221;8.51;0.31;57.32;3.38;37;0;0;39522.00;2
24182;0;285583549;24182;8;24219;24221;8.78;0.32;57.32;3.38;37;0;0;39523.00;2
24182;0;285583550;24182;9;24219;24221;9.05;0.33;57.32;3.38;37;0;0;39524.00;2
24183;0;285583550;24183;10;24221;24222;8.93;0.33;57.32;3.38;38;0;0;39525.00;1
24183;0;285583551;24183;10;24222;24223;8.79;0.32;57.32;3.38;39;0;0;39526.00;1
24183;0;285583553;24183;11;24223;24223;8.73;0.32;57.32;3.38;40;0;0;39527.00;0
24183;0;285583554;24183;11;24223;24223;8.89;0.32;57.32;3.38;40;0;0;39528.00;0
24184;0;285583555;24184;12;24224;24225;8.56;0.31;57.32;3.38;40;0;0;39529.00;1
24184;0;285583556;24184;12;24225;24226;8.72;0.32;57.32;3.38;41;0;0;39530.00;1
24184;0;285583557;24184;11;24225;24226;9.11;0.33;57.32;3.38;41;0;0;39531.00;1
24184;0;285583558;24184;12;24226;24226;9.08;0.33;57.32;3.38;42;0;0;39532.00;0
24185;0;285583559;24185;12;24228;24228;8.46;0.31;57.32;3.38;43;0;0;39533.00;0
24185;0;285583560;24185;8;24228;24228;8.90;0.33;57.32;3.38;43;0;0;39534.00;0
24185;0;285583561;24185;5;24229;24229;9.17;0.34;57.32;3.38;44;0;0;39535.00;0
24186;0;285583562;24186;0;24229;24229;9.38;0.35;57.32;3.38;43;0;0;39536.00;0
24186;0;285583563;24186;1;24230;24230;9.64;0.36;57.32;3.38;44;0;0;39537.00;0
24187;0;285583564;24187;1;24231;24231;9.46;0.35;57.32;3.38;44;0;0;39538.00;0
24188;0;285583565;24188;0;24231;24233;9.55;0.36;57.32;3.38;43;0;0;39539.00;2
24190;0;285583566;24190;3;24233;24235;8.89;0.33;57.32;3.38;43;0;0;39540.00;2
24191;0;285583568;24191;1;24233;24235;8.89;0.33;57.32;3.38;42;0;0;39541.00;2
24191;0;285583569;24191;1;24233;24235;9.17;0.34;57.32;3.38;42;0;0;39542.00;2
24191;0;285583570;24191;2;24234;24235;9.16;0.34;57.32;3.38;43;0;0;39543.00;1
24191;0;285583571;24191;2;24235;24236;9.21;0.34;57.32;3.38;44;0;0;39544.00;1
24191;0;285583572;24191;3;24236;24237;9.23;0.34;57.32;3.38;45;0;0;39545.00;1
24191;0;285583572;24191;4;24237;24237;9.37;0.35;57.32;3.38;46;0;0;39546.00;0
24192;0;285583573;24192;3;24237;24237;9.59;0.36;57.32;3.38;45;0;0;39547.00;0
24193;0;285583574;24193;4;24238;24238;9.46;0.35;57.32;3.38;45;0;0;39548.00;0
24193;0;285583575;24193;3;24238;24238;10.02;0.37;57.32;3.38;45;0;0;39549.00;0
24195;0;285583576;24195;4;24238;24239;10.25;0.38;57.33;3.38;43;0;0;39550.00;1
24195;0;285583576;24195;5;24239;24239;10.69;0.40;57.33;3.38;44;0;0;39551.00;0
24198;0;285583577;24198;5;24240;24240;10.64;0.40;57.33;3.38;42;0;0;39552.00;0
24200;0;285583578;24200;5;24241;24243;10.49;0.40;57.33;3.38;41;0;0;39553.00;2
24201;0;285583579;24201;4;24241;24243;10.61;0.40;57.33;3.38;40;0;0;39554.00;2
24204;0;285583580;24204;6;24243;24245;10.21;0.38;57.33;3.38;39;0;0;39555.00;2
24205;0;285583581;24205;4;24243;24245;10.76;0.41;57.33;3.38;38;0;0;39556.00;2
24207;0;285583582;24207;4;24243;24245;11.29;0.43;57.32;3.38;36;0;0;39557.00;2
24209;0;285583582;24209;5;24244;24245;11.34;0.43;57.32;3.38;35;0;0;39558.00;1
24210;0;285583583;24210;6;24244;24245;11.62;0.44;57.32;3.38;34;0;0;39559.00;1
24211;0;285583584;24211;6;24245;24247;11.33;0.43;57.32;3.38;34;0;0;39560.00;2
24212;0;285583586;24212;5;24245;24247;11.34;0.43;57.32;3.38;33;0;0;39561.00;2
24212;0;285583587;24212;6;24246;24247;11.06;0.42;57.32;3.38;34;0;0;39562.00;1
24213;0;285583588;24213;7;24247;24248;10.68;0.41;57.32;3.38;34;0;0;39563.00;1
24213;0;285583589;24213;8;24248;24248;10.64;0.41;57.32;3.38;35;0;0;39564.00;0
24214;0;285583591;24214;8;24248;24249;10.66;0.41;57.32;3.38;34;0;0;39565.00;1
24215;0;285583592;24215;9;24249;24249;10.69;0.39;57.32;3.38;34;0;0;39566.00;0
24216;0;285583592;24216;10;24250;24250;10.31;0.38;57.32;3.38;34;0;0;39567.00;0
24216;0;285583593;24216;10;24251;24251;10.48;0.38;57.32;3.38;35;0;0;39568.00;0
24218;0;285583594;24218;10;24252;24253;9.86;0.36;57.31;3.38;34;0;0;39569.00;1
24218;0;285583595;24218;10;24253;24254;10.01;0.36;57.31;3.38;35;0;0;39570.00;1
24219;0;285583595;24219;9;24253;24254;10.21;0.37;57.31;3.38;34;0;0;39571.00;1
24219;0;285583596;24219;7;24255;24255;9.90;0.36;57.31;3.38;36;0;0;39572.00;0
24221;0;285583597;24221;2;24255;24255;9.43;0.34;57.31;3.38;34;0;0;39573.00;0
24222;0;285583599;24222;1;24256;24256;8.77;0.32;57.31;3.38;34;0;0;39574.00;0
24223;0;285583599;24223;0;24256;24257;8.06;0.29;57.31;3.38;33;0;0;39575.00;1
24223;0;285583600;24223;3;24257;24257;7.71;0.28;57.31;3.38;34;0;0;39576.00;0
24224;0;285583601;24224;5;24259;24259;6.89;0.25;57.31;3.38;35;0;0;39577.00;0
24224;0;285583602;24224;3;24259;24261;7.49;0.27;57.31;3.38;35;0;0;39578.00;2
24225;0;285583603;24225;3;24259;24261;7.46;0.27;57.31;3.38;34;0;0;39579.00;2
24226;0;285583604;24226;5;24261;24262;7.08;0.26;57.31;3.38;35;0;0;39580.00;1
24226;0;285583605;24226;3;24261;24262;7.66;0.28;57.31;3.38;35;0;0;39581.00;1
24227;0;285583606;24227;4;24261;24262;7.82;0.29;57.31;3.38;34;0;0;39582.00;1
24227;0;285583606;24227;5;24262;24262;8.17;0.30;57.31;3.38;35;0;0;39583.00;0
24227;0;285583607;24227;4;24262;24262;8.72;0.32;57.31;3.38;35;0;0;39584.00;0
24227;0;285583607;24227;4;24262;24263;9.19;0.34;57.31;3.38;35;0;0;39585.00;1
24227;0;285583608;24227;3;24262;24263;9.64;0.36;57.31;3.38;35;0;0;39586.00;1
24227;0;285583608;24227;3;24262;24263;9.89;0.37;57.31;3.38;35;0;0;39587.00;1
24227;0;285583609;24227;4;24263;24263;10.01;0.37;57.31;3.38;36;0;0;39588.00;0
24227;0;285583610;24227;5;24264;24264;10.23;0.38;57.31;3.38;37;0;0;39589.00;0
24228;0;285583610;24228;6;24264;24264;10.44;0.38;57.31;3.38;36;0;0;39590.00;0
24228;0;285583611;24228;7;24264;24264;10.63;0.39;57.31;3.38;36;0;0;39591.00;0
24229;0;285583611;24229;7;24264;24264;10.18;0.37;57.31;3.38;35;0;0;39592.00;0
24230;0;285583612;24230;7;24264;24264;9.87;0.36;57.31;3.38;34;0;0;39593.00;0
24230;0;285583613;24230;10;24264;24264;10.23;0.37;57.31;3.38;34;0;0;39594.00;0
24230;0;285583613;24230;10;24264;24264;10.71;0.39;57.31;3.38;34;0;0;39595.00;0
24230;0;285583614;24230;11;24264;24264;11.13;0.40;57.31;3.38;34;0;0;39596.00;0
24230;0;285583615;24230;11;24264;24264;11.38;0.41;57.31;3.38;34;0;0;39597.00;0
24230;0;285583616;24230;11;24264;24264;11.73;0.43;57.31;3.38;34;0;0;39598.00;0
